year,city,state,population,female,age,hhincome,sanctuary
2017,"florence, sc",sc,205546,1.5288370847702026,39,49000,NA
2017,"fort collins, co",co,343993,1.498591661453247,35,80400,NA
2017,"fort wayne, in",in,434001,1.5057734251022339,35,62000,NA
2017,"fresno, ca",ca,986542,1.4990437030792236,32,60000,1
2017,"gadsden, al",al,102937,1.5161209106445312,40,53000,NA
2017,"gainesville, fl",fl,284685,1.5195776224136353,31,55350,NA
2017,"gainesville, ga",ga,199439,1.4966750144958496,36,73000,NA
2017,"glens falls, ny",ny,125917,1.491147518157959,45,67900,NA
2017,"goldsboro, nc",nc,123257,1.504826545715332,37,45700,NA
2017,"grand junction, co",co,151406,1.5061557292938232,37,57500,NA
2017,"grand rapids-wyoming, mi",mi,1060326,1.5055041313171387,35,74300,NA
2017,"greensboro-high point, nc",nc,763486,1.520166277885437,39,57850,NA
2017,"greenville, nc",nc,178617,1.5239211320877075,31,56100,NA
2017,"greenville-anderson-mauldin, sc",sc,895422,1.5099223852157593,38,62300,NA
2017,"gulfport-biloxi-pascagoula, ms",ms,394322,1.509675145149231,36,58000,NA
2017,"hanford-corcoran, ca",ca,149696,1.4535963535308838,32,60000,1
2017,"harrisburg-carlisle, pa",pa,571101,1.5075602531433105,39,77920,NA
2017,"harrisonburg, va",va,134220,1.5182693004608154,32,60000,NA
2017,"hartford-west hartford-east hartford, ct",ct,1206719,1.5107728242874146,40,88000,1
2017,"hickory-lenoir-morganton, nc",nc,367004,1.50437593460083,42,55000,NA
2017,"hilton head island-bluffton-beaufort, sc",sc,214890,1.5102245807647705,45,60000,NA
2017,"homosassa springs, fl",fl,145512,1.5117493867874146,56,51000,NA
2017,"houma-thibodaux, la",la,209893,1.5037729740142822,36,58000,NA
2017,"houston-the woodlands-sugar land, tx",tx,6905695,1.5028135776519775,34,73000,NA
2017,"huntsville, al",al,455741,1.5079658031463623,38,72520,NA
2017,"indianapolis-carmel-anderson, in",in,2026723,1.5116745233535767,36,70500,NA
2017,"iowa city, ia",ia,171470,1.502713918685913,29,80000,NA
2017,"ithaca, ny",ny,102678,1.5061622858047485,31,73100,NA
2017,"jackson, mi",mi,158690,1.499113917350769,40,63500,NA
2017,"jackson, ms",ms,581552,1.5190167427062988,36,60000,NA
2017,"jackson, tn",tn,129186,1.5189926624298096,38,57100,NA
2017,"jacksonville, fl",fl,1504841,1.5146106481552124,37,67800,NA
2017,"janesville-beloit, wi",wi,162320,1.504195213317871,38,65300,NA
2017,"jefferson city, mo",mo,151298,1.4911293983459473,39,65400,NA
2017,"johnstown, pa",pa,133054,1.5068252086639404,45,58000,NA
2017,"joplin, mo",mo,178330,1.5075842142105103,37,57400,NA
2017,"kalamazoo-portage, mi",mi,338347,1.506138563156128,36,68700,NA
2017,"kankakee, il",il,110544,1.5102046728134155,38,70830,NA
2017,"kansas city, mo-ks",mo,2127259,1.5072062015533447,36,77000,1
2017,"knoxville, tn",tn,875797,1.5120110511779785,40,60000,NA
2017,"la crosse-onalaska, wi-mn",wi,136778,1.5099315643310547,36,66000,NA
2017,"lafayette, la",la,490107,1.5086185932159424,36,53800,NA
2017,"lafayette-west lafayette, in",in,220337,1.4904026985168457,27,70000,NA
2017,"lake havasu city-kingman, az",az,207114,1.4941527843475342,51,49500,NA
2017,"lakeland-winter haven, fl",fl,685830,1.508051872253418,40,55800,NA
2017,"lancaster, pa",pa,541054,1.5138459205627441,37,74000,NA
2017,"lansing-east lansing, mi",mi,480353,1.5101070404052734,35,67370,NA
2017,"laredo, tx",tx,273982,1.5107835531234741,28,48000,NA
2017,"las cruces, nm",nm,216186,1.509936809539795,33,43320,NA
2017,"las vegas-henderson-paradise, nv",nv,2183310,1.5021637678146362,37,66300,NA
2017,"lawrence, ks",ks,120629,1.5128555297851562,30,69500,NA
2017,"lebanon, pa",pa,139566,1.5070536136627197,41,68000,NA
2017,"lewiston-auburn, me",me,107569,1.5043749809265137,40,60000,NA
2017,,,NA,1.5123931169509888,33,66000,NA
2017,"lima, oh",oh,103069,1.4957304000854492,39,60000,NA
2017,"lincoln, ne",ne,331179,1.4984993934631348,33,66200,NA
2017,"little rock-north little rock-conway, ar",ar,737991,1.5164910554885864,36,61600,NA
2017,"los angeles-long beach-anaheim, ca",ca,13298709,1.505962610244751,36,80000,1
2017,"louisville/jefferson county, ky-in",ky,1292809,1.5075620412826538,38,70000,NA
2017,"lubbock, tx",tx,316588,1.5092822313308716,30,59000,NA
2017,"lynchburg, va",va,261954,1.5263011455535889,39,65000,NA
2017,"madera, ca",ca,155904,1.5166598558425903,33,53500,1
2017,"manchester-nashua, nh",nh,413157,1.500652551651001,40,93660,NA
2017,"mansfield, oh",oh,120543,1.4965542554855347,41,60000,NA
2017,"mcallen-edinburg-mission, tx",tx,858323,1.511147379875183,28,43000,NA
2017,"medford, or",or,216761,1.505334496498108,42,58500,NA
2017,"memphis, tn-ms-ar",tn,1347576,1.5193547010421753,35,60300,NA
2017,"merced, ca",ca,271340,1.4931418895721436,31,52000,1
2017,"miami-fort lauderdale-west palm beach, fl",fl,6149687,1.5124282836914062,40,65000,NA
2017,"michigan city-la porte, in",in,109911,1.4938660860061646,39,60000,NA
2017,"midland, tx",tx,170948,1.4949637651443481,31,85000,NA
2017,"milwaukee-waukesha-west allis, wi",wi,1575151,1.5131515264511108,37,73020,1
2017,"minneapolis-st. paul-bloomington, mn-wi",mn,3592669,1.5052107572555542,36,90400,1
2017,"mobile, al",al,414515,1.525645136833191,37,53000,NA
2017,"modesto, ca",ca,545267,1.5016776323318481,33,66800,1
2017,"monroe, la",la,178211,1.522802472114563,35,45000,NA
2017,"monroe, mi",mi,149592,1.497165560722351,42,74000,NA
2017,"montgomery, al",al,374042,1.5247761011123657,37,58000,NA
2017,"morgantown, wv",wv,139739,1.4874873161315918,33,59040,NA
2017,"muncie, in",in,115389,1.5155327320098877,34,50090,NA
2017,"muskegon, mi",mi,173656,1.5007574558258057,38,55360,NA
2017,"myrtle beach-conway-north myrtle beach, sc-nc",sc,463386,1.516869068145752,47,54200,NA
2017,"napa, ca",ca,140386,1.5025532245635986,41,100000,1
2017,"naples-immokalee-marco island, fl",fl,372345,1.5105504989624023,50,73900,NA
2017,"nashville-davidson--murfreesboro--franklin, tn",tn,1900584,1.511852741241455,36,71300,NA
2017,"new haven-milford, ct",ct,857794,1.5157577991485596,39,82200,1
2017,"new orleans-metairie, la",la,1270465,1.516492247581482,38,60000,NA
2017,"new york-newark-jersey city, ny-nj-pa",ny,19998951,1.5147439241409302,38,90500,1
2017,"niles-benton harbor, mi",mi,154362,1.5119584798812866,41,57000,NA
2017,"north port-sarasota-bradenton, fl",fl,805139,1.5209147930145264,52,67900,NA
2017,"norwich-new london, ct",ct,267826,1.4932324886322021,41,83710,1
2017,"ocala, fl",fl,353717,1.5205280780792236,48,50200,NA
2017,"ocean city, nj",nj,93184,1.5060219764709473,48,76100,NA
2017,"odessa, tx",tx,157173,1.500105857849121,30,63600,NA
2017,"ogden-clearfield, ut",ut,664589,1.494589924812317,31,83000,NA
2017,"oklahoma city, ok",ok,1383249,1.5082509517669678,35,64500,NA
2017,"olympia-tumwater, wa",wa,280289,1.5148259401321411,39,80000,NA
2017,"omaha-council bluffs, ne-ia",ne,932217,1.503232479095459,36,75640,1
2017,"orlando-kissimmee-sanford, fl",fl,2512917,1.5091636180877686,36,63500,NA
2017,"oshkosh-neenah, wi",wi,170375,1.4958313703536987,37,68800,NA
2017,"owensboro, ky",ky,118543,1.5139659643173218,39,55480,NA
2017,"oxnard-thousand oaks-ventura, ca",ca,850802,1.5037274360656738,37,94000,1
2017,"palm bay-melbourne-titusville, fl",fl,588265,1.5106956958770752,46,63900,NA
2017,"parkersburg-vienna, wv",wv,90873,1.513838768005371,43,60500,NA
2017,"pensacola-ferry pass-brent, fl",fl,487327,1.49746835231781,37,63000,NA
2017,"philadelphia-camden-wilmington, pa-nj-de-md",pa,6078451,1.5137935876846313,38,85000,1
2017,"phoenix-mesa-scottsdale, az",az,4761694,1.5025650262832642,36,71000,1
2017,"pittsburgh, pa",pa,2330283,1.5110371112823486,42,73600,1
2017,"pittsfield, ma",ma,126485,1.5185824632644653,46,78700,NA
2017,"portland-south portland, me",me,532280,1.512853741645813,43,84000,NA
2017,"portland-vancouver-hillsboro, or-wa",or,2456462,1.5028975009918213,37,85000,1
2017,"port st. lucie, fl",fl,473192,1.5134791135787964,47,59700,NA
2017,"prescott, az",az,228055,1.509759783744812,53,57950,NA
2017,"providence-warwick, ri-ma",ri,1617057,1.5132265090942383,39,80000,1
2017,"provo-orem, ut",ut,617751,1.4926412105560303,24,81420,NA
2017,"pueblo, co",co,166426,1.507511019706726,38,55800,NA
2017,"punta gorda, fl",fl,181537,1.5129361152648926,59,58000,NA
2017,"racine, wi",wi,195949,1.5080268383026123,40,68200,NA
2017,"raleigh, nc",nc,1334342,1.5141152143478394,36,82000,NA
2017,"reading, pa",pa,417524,1.509045124053955,39,72000,1
2017,"redding, ca",ca,179539,1.5047674179077148,41,60700,1
2017,"reno, nv",nv,461336,1.4954060316085815,38,73600,NA
2017,"richmond, va",va,1292911,1.5192550420761108,38,78000,1
2017,"riverside-san bernardino-ontario, ca",ca,4570427,1.5031248331069946,34,72500,1
2017,"roanoke, va",va,313488,1.5128365755081177,43,64500,NA
2017,"rochester, ny",ny,1071589,1.5107789039611816,39,70000,NA
2017,"rockford, il",il,338252,1.5082134008407593,38,62000,NA
2017,"rocky mount, nc",nc,146769,1.519612431526184,41,48220,NA
2017,"sacramento--roseville--arden-arcade, ca",ca,2320381,1.5103853940963745,37,79900,1
2017,"saginaw, mi",mi,191996,1.5078238248825073,40,53000,NA
2017,"st. george, ut",ut,165859,1.5042983293533325,36,66100,NA
2017,"st. joseph, mo-ks",mo,126598,1.4948875904083252,37,58600,NA
2017,"st. louis, mo-il",mo,2805850,1.5146828889846802,39,73000,NA
2017,"salinas, ca",ca,435477,1.4930468797683716,34,79600,1
2017,"salisbury, md-de",md,404067,1.5118794441223145,44,66400,NA
2017,"salt lake city, ut",ut,1205238,1.499064326286316,32,81000,NA
2017,"san angelo, tx",tx,119200,1.5032275915145874,34,66000,NA
2017,"san antonio-new braunfels, tx",tx,2474274,1.5034376382827759,34,66000,NA
2017,"san diego-carlsbad, ca",ca,3325468,1.4941089153289795,35,85200,1
2017,"san francisco-oakland-hayward, ca",ca,4710693,1.5041048526763916,38,119800,1
2017,"san jose-sunnyvale-santa clara, ca",ca,1993582,1.4928309917449951,36,131600,1
2017,"san luis obispo-paso robles-arroyo grande, ca",ca,282838,1.4922517538070679,39,84400,1
2017,"santa cruz-watsonville, ca",ca,275105,1.5026887655258179,37,96210,1
2017,"santa fe, nm",nm,149617,1.521274209022522,45,61500,NA
2017,"santa maria-santa barbara, ca",ca,445606,1.4976297616958618,33,78000,1
2017,"santa rosa, ca",ca,503246,1.5130797624588013,41,91200,1
2017,"scranton--wilkes-barre--hazleton, pa",pa,555645,1.5109529495239258,42,64000,NA
2017,"seattle-tacoma-bellevue, wa",wa,3884469,1.4988123178482056,36,97000,1
2017,"sebastian-vero beach, fl",fl,154314,1.5240777730941772,53,54300,NA
2017,"sheboygan, wi",wi,115235,1.4844292402267456,41,68000,NA
2017,"shreveport-bossier city, la",la,439631,1.5164241790771484,36,45000,NA
2017,"spartanburg, sc",sc,334130,1.5141394138336182,38,60000,NA
2017,"spokane-spokane valley, wa",wa,563958,1.5016586780548096,38,66100,NA
2017,"springfield, il",il,209175,1.5198060274124146,40,69800,NA
2017,"springfield, ma",ma,629506,1.5166503190994263,39,66010,NA
2017,"springfield, mo",mo,462300,1.5066605806350708,36,55000,NA
2017,"springfield, oh",oh,134649,1.519528865814209,40,57300,NA
2017,"state college, pa",pa,162250,1.468182921409607,31,68000,NA
2017,"stockton-lodi, ca",ca,742516,1.502846360206604,34,70000,1
2017,"syracuse, ny",ny,651048,1.5125919580459595,38,64160,NA
2017,"tampa-st. petersburg-clearwater, fl",fl,3091225,1.5139213800430298,41,62100,NA
2017,"toledo, oh",oh,603830,1.510050892829895,37,62000,NA
2017,"topeka, ks",ks,233153,1.5013078451156616,39,65000,NA
2017,"trenton, nj",nj,368602,1.502946376800537,37,91070,NA
2017,"tucson, az",az,1027502,1.5066554546356201,38,59500,NA
2017,"tuscaloosa, al",al,242700,1.5063912868499756,34,59410,NA
2017,"tyler, tx",tx,227460,1.5198779106140137,37,64800,NA
2017,"urban honolulu, hi",hi,986429,1.4956239461898804,37,101000,NA
2017,"utica-rome, ny",ny,292336,1.5005477666854858,40,58000,NA
2017,"vallejo-fairfield, ca",ca,443877,1.5035748481750488,37,92800,1
2017,"virginia beach-norfolk-newport news, va-nc",va,1724876,1.5069931745529175,35,75200,NA
2017,"visalia-porterville, ca",ca,463097,1.4992105960845947,30,50400,1
2017,"waco, tx",tx,268550,1.5126264095306396,33,54000,NA
2017,"washington-arlington-alexandria, dc-va-md-wv",dc,6200001,1.5101006031036377,36,112000,1
2017,"wausau, wi",wi,135415,1.4918010234832764,40,70600,NA
2017,"wenatchee, wa",wa,118646,1.497761845588684,38,66400,NA
2017,"wichita, ks",ks,644949,1.504273533821106,35,64400,NA
2017,"wichita falls, tx",tx,151180,1.4809399843215942,33,56000,NA
2017,"wilmington, nc",nc,289425,1.5152974128723145,39,64200,NA
2017,"winston-salem, nc",nc,666746,1.516229271888733,40,59000,NA
2017,"worcester, ma-ct",ma,942303,1.5031547546386719,40,87900,1
2017,"yakima, wa",wa,250377,1.5005168914794922,32,57000,NA
2017,"york-hanover, pa",pa,445722,1.5026062726974487,40,78380,NA
2017,"youngstown-warren-boardman, oh-pa",oh,541875,1.5093841552734375,43,52800,1
2017,"yuba city, ca",ca,173213,1.4868158102035522,34,70000,1
2017,"yuma, az",az,209756,1.4888181686401367,34,52910,NA
2018,"akron, oh",oh,704845,1.509033441543579,40,75200,NA
2018,"albany-schenectady-troy, ny",ny,883169,1.5078848600387573,39,85000,NA
2018,"albuquerque, nm",nm,915927,1.5067722797393799,37,60000,NA
2018,"allentown-bethlehem-easton, pa-nj",pa,842913,1.5086268186569214,40,81800,NA
2018,"amarillo, tx",tx,265947,1.496625542640686,34,61400,NA
2018,"anchorage, ak",ak,399148,1.4946403503417969,35,92200,NA
2018,"ann arbor, mi",mi,370963,1.5046738386154175,33,85500,NA
2018,"anniston-oxford-jacksonville, al",al,114277,1.517350673675537,39,57000,NA
2018,"asheville, nc",nc,459585,1.5158541202545166,44,60400,NA
2018,"atlanta-sandy springs-roswell, ga",ga,5949951,1.5155316591262817,36,79700,NA
2018,"atlantic city-hammonton, nj",nj,265429,1.5119208097457886,40,69790,NA
2018,"auburn-opelika, al",al,163941,1.501302719116211,32,66000,NA
2018,"augusta-richmond county, ga-sc",ga,604167,1.5130119323730469,36,64000,NA
2018,"austin-round rock, tx",tx,2168316,1.4981656074523926,34,88000,1
2018,"bakersfield, ca",ca,896764,1.4861829280853271,31,59000,1
2018,"baltimore-columbia-towson, md",md,2802789,1.5167109966278076,38,95900,1
2018,"bangor, me",me,151096,1.49893057346344,42,62000,NA
2018,"barnstable town, ma",ma,213413,1.5232608318328857,52,84300,NA
2018,"baton rouge, la",la,831310,1.5076130628585815,35,66000,NA
2018,"beaumont-port arthur, tx",tx,409526,1.496018409729004,36,61000,NA
2018,"bellingham, wa",wa,225685,1.5075364112854004,36,73000,NA
2018,"bend-redmond, or",or,191996,1.5014898777008057,42,76700,NA
2018,"binghamton, ny",ny,240219,1.506148338317871,40,65120,NA
2018,"birmingham-hoover, al",al,1151801,1.522627830505371,39,66000,NA
2018,"bismarck, nd",nd,132678,1.4874275922775269,37,88060,NA
2018,"blacksburg-christiansburg-radford, va",va,184029,1.4896316528320312,34,55800,NA
2018,"bloomington, il",il,188597,1.5099564790725708,33,76000,NA
2018,"bloomington, in",in,167762,1.5026118755340576,29,53000,NA
2018,"boise city, id",id,730426,1.5009771585464478,36,70000,NA
2018,"boston-cambridge-newton, ma-nh",ma,4875390,1.5120420455932617,38,109700,1
2018,"bremerton-silverdale, wa",wa,269805,1.4840741157531738,39,92500,NA
2018,"bridgeport-stamford-norwalk, ct",ct,943823,1.5108129978179932,40,110000,1
2018,"brownsville-harlingen, tx",tx,423908,1.5146825313568115,31,46100,NA
2018,"buffalo-cheektowaga-niagara falls, ny",ny,1130152,1.5165588855743408,40,69600,NA
2018,"burlington, nc",nc,166436,1.5241055488586426,39,57100,NA
2018,"burlington-south burlington, vt",vt,221083,1.5060715675354004,37,86600,NA
2018,"canton-massillon, oh",oh,398655,1.5149145126342773,41,65700,NA
2018,"cape coral-fort myers, fl",fl,754610,1.507907748222351,48,65800,NA
2018,"champaign-urbana, il",il,239643,1.495971918106079,29,58010,NA
2018,"charleston, wv",wv,211037,1.5150747299194336,43,52300,NA
2018,"charleston-north charleston, sc",sc,787643,1.5097031593322754,37,70000,NA
2018,"charlotte-concord-gastonia, nc-sc",nc,2569213,1.5133230686187744,37,73300,NA
2018,"chattanooga, tn-ga",tn,560793,1.5076603889465332,39,65200,NA
2018,"chicago-naperville-elgin, il-in-wi",il,9498716,1.5088709592819214,37,84000,1
2018,"chico, ca",ca,231256,1.509524941444397,37,63000,1
2018,"cincinnati, oh-ky-in",oh,2190209,1.5095511674880981,37,75600,NA
2018,"clarksville, tn-ky",tn,292264,1.4931573867797852,31,60100,NA
2018,"cleveland-elyria, oh",oh,2057009,1.5144288539886475,41,71180,NA
2018,"coeur d'alene, id",id,161505,1.5143448114395142,39,69000,NA
2018,"college station-bryan, tx",tx,262431,1.488549828529358,27,56500,NA
2018,"colorado springs, co",co,738939,1.4936827421188354,34,79230,NA
2018,"columbia, mo",mo,180005,1.5104352235794067,30,65000,NA
2018,"columbia, sc",sc,832666,1.511926531791687,36,61400,NA
2018,"columbus, oh",oh,2106541,1.5068899393081665,35,77000,NA
2018,"corpus christi, tx",tx,452950,1.493061900138855,36,64480,NA
2018,"dallas-fort worth-arlington, tx",tx,7539711,1.5069284439086914,34,80000,NA
2018,"daphne-fairhope-foley, al",al,218022,1.5136762857437134,43,71200,NA
2018,"dayton, oh",oh,806548,1.5139422416687012,39,68500,NA
2018,"decatur, al",al,152046,1.5100514888763428,40,54400,NA
2018,"decatur, il",il,104712,1.5186827182769775,40,56800,NA
2018,"deltona-daytona beach-ormond beach, fl",fl,659605,1.5138317346572876,47,62000,NA
2018,"denver-aurora-lakewood, co",co,2932415,1.5000134706497192,36,95000,NA
2018,"des moines-west des moines, ia",ia,655409,1.504499912261963,36,83000,NA
2018,"detroit-warren-dearborn, mi",mi,4326442,1.5119181871414185,39,72100,NA
2018,"dover, de",de,178550,1.5147414207458496,37,65600,NA
2018,"east stroudsburg, pa",pa,169507,1.5092624425888062,42,73200,NA
2018,"eau claire, wi",wi,168669,1.4936250448226929,37,69500,NA
2018,"el centro, ca",ca,181827,1.4839236736297607,32,52100,1
2018,"elkhart-goshen, in",in,205560,1.511293888092041,34,67300,NA
2018,"el paso, tx",tx,845553,1.503288745880127,32,51000,NA
2018,"erie, pa",pa,272061,1.5130183696746826,38,61000,1
2018,"eugene, or",or,379611,1.5054478645324707,39,62300,NA
2018,"fayetteville, nc",nc,387094,1.5053318738937378,31,55000,NA
2018,"fayetteville-springdale-rogers, ar-mo",ar,549128,1.5045229196548462,33,69000,NA
2018,"flagstaff, az",az,142854,1.4957540035247803,30,68500,NA
2018,"flint, mi",mi,406892,1.5241559743881226,34,37400,NA
2018,"florence, sc",sc,204961,1.5259382724761963,38,52100,NA
2018,"fort collins, co",co,350518,1.5041460990905762,36,86000,NA
2018,"fort wayne, in",in,437631,1.5114002227783203,35,64620,NA
2018,"fresno, ca",ca,994400,1.5011260509490967,32,60580,1
2018,"gadsden, al",al,102501,1.5313782691955566,40,59000,NA
2018,"gainesville, fl",fl,288212,1.516074538230896,31,66420,NA
2018,"gainesville, ga",ga,202148,1.5005275011062622,37,71000,NA
2018,"glens falls, ny",ny,125462,1.4874440431594849,44,72000,NA
2018,"goldsboro, nc",nc,123248,1.507543921470642,37,46700,NA
2018,"grand junction, co",co,153207,1.517248511314392,39,67000,NA
2018,"grand rapids-wyoming, mi",mi,1069405,1.5057648420333862,35,76400,NA
2018,"greensboro-high point, nc",nc,767711,1.5214543342590332,38,58000,NA
2018,"greenville, nc",nc,179914,1.5342261791229248,32,48600,NA
2018,"greenville-anderson-mauldin, sc",sc,906626,1.5112955570220947,39,65000,NA
2018,"gulfport-biloxi-pascagoula, ms",ms,397261,1.5058016777038574,37,53000,NA
2018,"hanford-corcoran, ca",ca,151366,1.4470261335372925,31,67000,1
2018,"harrisburg-carlisle, pa",pa,574659,1.5036463737487793,40,75100,NA
2018,"harrisonburg, va",va,135277,1.5127015113830566,32,61300,NA
2018,"hartford-west hartford-east hartford, ct",ct,1206300,1.5115385055541992,40,94100,1
2018,"hickory-lenoir-morganton, nc",nc,368416,1.5022348165512085,43,57200,NA
2018,"hilton head island-bluffton-beaufort, sc",sc,217686,1.5122153759002686,44,68000,NA
2018,"homosassa springs, fl",fl,147929,1.5106898546218872,56,50500,NA
